tool	rank	metric	sample	value
magnet	species	Completeness	ERR1700889_1.fastq	1.0
magnet	species	Purity	ERR1700889_1.fastq	1.0
magnet	species	F1 score	ERR1700889_1.fastq	1.0
magnet	species	Jaccard index	ERR1700889_1.fastq	1.0
magnet	strain	True positives	ERR1700889_1.fastq	5.0
magnet	strain	False negatives	ERR1700889_1.fastq	0.0
magnet	strain	False positives	ERR1700889_1.fastq	0.0
magnet	strain	Completeness	ERR1700889_1.fastq	1.0
magnet	strain	Purity	ERR1700889_1.fastq	1.0
magnet	strain	F1 score	ERR1700889_1.fastq	1.0
magnet	strain	Jaccard index	ERR1700889_1.fastq	1.0
magnet	superkingdom	L1 norm error	ERR1700889_1.fastq	0.006886499999999991
magnet	phylum	L1 norm error	ERR1700889_1.fastq	0.054943800000000015
magnet	class	L1 norm error	ERR1700889_1.fastq	0.054943800000000015
magnet	order	L1 norm error	ERR1700889_1.fastq	0.05779200000000001
magnet	family	L1 norm error	ERR1700889_1.fastq	0.05779200000000001
magnet	genus	L1 norm error	ERR1700889_1.fastq	0.054943800000000015
magnet	species	L1 norm error	ERR1700889_1.fastq	0.058392700000000006
magnet	strain	L1 norm error	ERR1700889_1.fastq	0.058392700000000006
magnet	na	Weighted UniFrac error	ERR1700889_1.fastq	0.004139104071428567
magnet	na	Unweighted UniFrac error	ERR1700889_1.fastq	0.1795447364655255
magnet	na	Weighted UniFrac (CAMI)	ERR1700889_1.fastq	0.41574327167872527
magnet	na	Unweighted UniFrac (CAMI)	ERR1700889_1.fastq	2.0000001000264067
magnet	superkingdom	Sum of abundances	ERR1700889_1.fastq	0.9997475
magnet	phylum	Sum of abundances	ERR1700889_1.fastq	0.9125194999999999
magnet	class	Sum of abundances	ERR1700889_1.fastq	0.9125194999999999
magnet	order	Sum of abundances	ERR1700889_1.fastq	0.9377158
magnet	family	Sum of abundances	ERR1700889_1.fastq	0.9377158
magnet	genus	Sum of abundances	ERR1700889_1.fastq	0.9125194999999999
magnet	species	Sum of abundances	ERR1700889_1.fastq	0.9997474
magnet	strain	Sum of abundances	ERR1700889_1.fastq	0.9997474
magnet	superkingdom	Taxon counts	ERR1700889_1.fastq	2.0
magnet	phylum	Taxon counts	ERR1700889_1.fastq	3.0
magnet	class	Taxon counts	ERR1700889_1.fastq	3.0
magnet	order	Taxon counts	ERR1700889_1.fastq	4.0
magnet	family	Taxon counts	ERR1700889_1.fastq	4.0
magnet	genus	Taxon counts	ERR1700889_1.fastq	3.0
magnet	species	Taxon counts	ERR1700889_1.fastq	5.0
magnet	strain	Taxon counts	ERR1700889_1.fastq	5.0
qgram	superkingdom	Bray-Curtis distance	ERR1700889_1.fastq	0.030667897961261844
qgram	phylum	Bray-Curtis distance	ERR1700889_1.fastq	0.41401020550551376
qgram	class	Bray-Curtis distance	ERR1700889_1.fastq	0.41401020550551376
qgram	order	Bray-Curtis distance	ERR1700889_1.fastq	0.41036138156598734
qgram	family	Bray-Curtis distance	ERR1700889_1.fastq	0.4103613815659873
qgram	genus	Bray-Curtis distance	ERR1700889_1.fastq	0.41401020550551376
qgram	species	Bray-Curtis distance	ERR1700889_1.fastq	0.40101788859762016
qgram	strain	Bray-Curtis distance	ERR1700889_1.fastq	0.4010178885976201
qgram	superkingdom	Shannon diversity	ERR1700889_1.fastq	0.20782182067187394
qgram	superkingdom	Shannon equitability	ERR1700889_1.fastq	0.299823510071828
qgram	phylum	Shannon diversity	ERR1700889_1.fastq	1.0223922239473229
qgram	phylum	Shannon equitability	ERR1700889_1.fastq	0.9306215072351034
qgram	class	Shannon diversity	ERR1700889_1.fastq	1.0223922239473229
qgram	class	Shannon equitability	ERR1700889_1.fastq	0.9306215072351034
qgram	order	Shannon diversity	ERR1700889_1.fastq	1.0826822648953658
qgram	order	Shannon equitability	ERR1700889_1.fastq	0.7809901672114876
qgram	family	Shannon diversity	ERR1700889_1.fastq	1.0826822648953658
qgram	family	Shannon equitability	ERR1700889_1.fastq	0.7809901672114876
qgram	genus	Shannon diversity	ERR1700889_1.fastq	1.0223922239473229
qgram	genus	Shannon equitability	ERR1700889_1.fastq	0.9306215072351034
qgram	species	Shannon diversity	ERR1700889_1.fastq	1.2090457403553234
qgram	species	Shannon equitability	ERR1700889_1.fastq	0.7512223559632524
qgram	strain	Shannon diversity	ERR1700889_1.fastq	1.2090457403553234
qgram	strain	Shannon equitability	ERR1700889_1.fastq	0.7512223559632524
qgram	superkingdom	True positives	ERR1700889_1.fastq	2.0
qgram	superkingdom	False negatives	ERR1700889_1.fastq	0.0
qgram	superkingdom	False positives	ERR1700889_1.fastq	0.0
qgram	superkingdom	Completeness	ERR1700889_1.fastq	1.0
qgram	superkingdom	Purity	ERR1700889_1.fastq	1.0
qgram	superkingdom	F1 score	ERR1700889_1.fastq	1.0
qgram	superkingdom	Jaccard index	ERR1700889_1.fastq	1.0
qgram	phylum	True positives	ERR1700889_1.fastq	3.0
qgram	phylum	False negatives	ERR1700889_1.fastq	0.0
qgram	phylum	False positives	ERR1700889_1.fastq	0.0
qgram	phylum	Completeness	ERR1700889_1.fastq	1.0
qgram	phylum	Purity	ERR1700889_1.fastq	1.0
qgram	phylum	F1 score	ERR1700889_1.fastq	1.0
qgram	phylum	Jaccard index	ERR1700889_1.fastq	1.0
qgram	class	True positives	ERR1700889_1.fastq	3.0
qgram	class	False negatives	ERR1700889_1.fastq	0.0
qgram	class	False positives	ERR1700889_1.fastq	0.0
qgram	class	Completeness	ERR1700889_1.fastq	1.0
qgram	class	Purity	ERR1700889_1.fastq	1.0
qgram	class	F1 score	ERR1700889_1.fastq	1.0
qgram	class	Jaccard index	ERR1700889_1.fastq	1.0
qgram	order	True positives	ERR1700889_1.fastq	4.0
qgram	order	False negatives	ERR1700889_1.fastq	0.0
qgram	order	False positives	ERR1700889_1.fastq	0.0
qgram	order	Completeness	ERR1700889_1.fastq	1.0
qgram	order	Purity	ERR1700889_1.fastq	1.0
qgram	order	F1 score	ERR1700889_1.fastq	1.0
qgram	order	Jaccard index	ERR1700889_1.fastq	1.0
qgram	family	True positives	ERR1700889_1.fastq	4.0
qgram	family	False negatives	ERR1700889_1.fastq	0.0
qgram	family	False positives	ERR1700889_1.fastq	0.0
qgram	family	Completeness	ERR1700889_1.fastq	1.0
qgram	family	Purity	ERR1700889_1.fastq	1.0
qgram	family	F1 score	ERR1700889_1.fastq	1.0
qgram	family	Jaccard index	ERR1700889_1.fastq	1.0
qgram	genus	True positives	ERR1700889_1.fastq	3.0
qgram	genus	False negatives	ERR1700889_1.fastq	0.0
qgram	genus	False positives	ERR1700889_1.fastq	0.0
qgram	genus	Completeness	ERR1700889_1.fastq	1.0
qgram	genus	Purity	ERR1700889_1.fastq	1.0
qgram	genus	F1 score	ERR1700889_1.fastq	1.0
qgram	genus	Jaccard index	ERR1700889_1.fastq	1.0
qgram	species	True positives	ERR1700889_1.fastq	5.0
qgram	species	False negatives	ERR1700889_1.fastq	0.0
qgram	species	False positives	ERR1700889_1.fastq	0.0
qgram	species	Completeness	ERR1700889_1.fastq	1.0
qgram	species	Purity	ERR1700889_1.fastq	1.0
qgram	species	F1 score	ERR1700889_1.fastq	1.0
qgram	species	Jaccard index	ERR1700889_1.fastq	1.0
qgram	strain	True positives	ERR1700889_1.fastq	5.0
qgram	strain	False negatives	ERR1700889_1.fastq	0.0
qgram	strain	False positives	ERR1700889_1.fastq	0.0
qgram	strain	Completeness	ERR1700889_1.fastq	1.0
qgram	strain	Purity	ERR1700889_1.fastq	1.0
qgram	strain	F1 score	ERR1700889_1.fastq	1.0
qgram	strain	Jaccard index	ERR1700889_1.fastq	1.0
qgram	superkingdom	L1 norm error	ERR1700889_1.fastq	0.06131780000000002
qgram	phylum	L1 norm error	ERR1700889_1.fastq	0.7711121
qgram	class	L1 norm error	ERR1700889_1.fastq	0.7711121
qgram	order	L1 norm error	ERR1700889_1.fastq	0.7792983000000001
qgram	family	L1 norm error	ERR1700889_1.fastq	0.7792983
qgram	genus	L1 norm error	ERR1700889_1.fastq	0.7711121
qgram	species	L1 norm error	ERR1700889_1.fastq	0.8018005000000001
qgram	strain	L1 norm error	ERR1700889_1.fastq	0.8018005000000001
qgram	na	Weighted UniFrac error	ERR1700889_1.fastq	0.05591528504285715
qgram	na	Unweighted UniFrac error	ERR1700889_1.fastq	8.979606990600046e-09
qgram	na	Weighted UniFrac (CAMI)	ERR1700889_1.fastq	5.675464835389433
qgram	na	Unweighted UniFrac (CAMI)	ERR1700889_1.fastq	1.0002640697209341e-07
qgram	superkingdom	Sum of abundances	ERR1700889_1.fastq	0.9996772
qgram	phylum	Sum of abundances	ERR1700889_1.fastq	0.9465866
qgram	class	Sum of abundances	ERR1700889_1.fastq	0.9465866
qgram	order	Sum of abundances	ERR1700889_1.fastq	0.9607485
qgram	family	Sum of abundances	ERR1700889_1.fastq	0.9607485
qgram	genus	Sum of abundances	ERR1700889_1.fastq	0.9465866
qgram	species	Sum of abundances	ERR1700889_1.fastq	0.9996772
qgram	strain	Sum of abundances	ERR1700889_1.fastq	0.9996772
qgram	superkingdom	Taxon counts	ERR1700889_1.fastq	2.0
qgram	phylum	Taxon counts	ERR1700889_1.fastq	3.0
qgram	class	Taxon counts	ERR1700889_1.fastq	3.0
qgram	order	Taxon counts	ERR1700889_1.fastq	4.0
qgram	family	Taxon counts	ERR1700889_1.fastq	4.0
qgram	genus	Taxon counts	ERR1700889_1.fastq	3.0
qgram	species	Taxon counts	ERR1700889_1.fastq	5.0
qgram	strain	Taxon counts	ERR1700889_1.fastq	5.0
qgram_hash	superkingdom	Bray-Curtis distance	ERR1700889_1.fastq	0.2099023165366653
qgram_hash	phylum	Bray-Curtis distance	ERR1700889_1.fastq	0.2014202768865479
qgram_hash	class	Bray-Curtis distance	ERR1700889_1.fastq	0.2014202768865479
qgram_hash	order	Bray-Curtis distance	ERR1700889_1.fastq	0.21237199187031783
qgram_hash	family	Bray-Curtis distance	ERR1700889_1.fastq	0.21237199187031783
qgram_hash	genus	Bray-Curtis distance	ERR1700889_1.fastq	0.2014202768865479
qgram_hash	species	Bray-Curtis distance	ERR1700889_1.fastq	0.2831708631235312
qgram_hash	strain	Bray-Curtis distance	ERR1700889_1.fastq	0.2831708631235311
qgram_hash	superkingdom	Shannon diversity	ERR1700889_1.fastq	0.6090296538686687
qgram_hash	superkingdom	Shannon equitability	ERR1700889_1.fastq	0.8786440613906502
qgram_hash	phylum	Shannon diversity	ERR1700889_1.fastq	0.9402899965811213
qgram_hash	phylum	Shannon equitability	ERR1700889_1.fastq	0.8558888392929513
qgram_hash	class	Shannon diversity	ERR1700889_1.fastq	0.9402899965811213
qgram_hash	class	Shannon equitability	ERR1700889_1.fastq	0.8558888392929513
qgram_hash	order	Shannon diversity	ERR1700889_1.fastq	0.9402899965811213
qgram_hash	order	Shannon equitability	ERR1700889_1.fastq	0.8558888392929513
qgram_hash	family	Shannon diversity	ERR1700889_1.fastq	0.9402899965811213
qgram_hash	family	Shannon equitability	ERR1700889_1.fastq	0.8558888392929513
qgram_hash	genus	Shannon diversity	ERR1700889_1.fastq	0.9402899965811213
qgram_hash	genus	Shannon equitability	ERR1700889_1.fastq	0.8558888392929513
qgram_hash	species	Shannon diversity	ERR1700889_1.fastq	1.2940911783442846
qgram_hash	species	Shannon equitability	ERR1700889_1.fastq	0.9334894627277273
qgram_hash	strain	Shannon diversity	ERR1700889_1.fastq	1.2940911783442846
qgram_hash	strain	Shannon equitability	ERR1700889_1.fastq	0.9334894627277273
qgram_hash	superkingdom	True positives	ERR1700889_1.fastq	2.0
qgram_hash	superkingdom	False negatives	ERR1700889_1.fastq	0.0
qgram_hash	superkingdom	False positives	ERR1700889_1.fastq	0.0
qgram_hash	superkingdom	Completeness	ERR1700889_1.fastq	1.0
qgram_hash	superkingdom	Purity	ERR1700889_1.fastq	1.0
qgram_hash	superkingdom	F1 score	ERR1700889_1.fastq	1.0
qgram_hash	superkingdom	Jaccard index	ERR1700889_1.fastq	1.0
qgram_hash	phylum	True positives	ERR1700889_1.fastq	3.0
qgram_hash	phylum	False negatives	ERR1700889_1.fastq	0.0
qgram_hash	phylum	False positives	ERR1700889_1.fastq	0.0
qgram_hash	phylum	Completeness	ERR1700889_1.fastq	1.0
qgram_hash	phylum	Purity	ERR1700889_1.fastq	1.0
qgram_hash	phylum	F1 score	ERR1700889_1.fastq	1.0
qgram_hash	phylum	Jaccard index	ERR1700889_1.fastq	1.0
qgram_hash	class	True positives	ERR1700889_1.fastq	3.0
qgram_hash	class	False negatives	ERR1700889_1.fastq	0.0
qgram_hash	class	False positives	ERR1700889_1.fastq	0.0
qgram_hash	class	Completeness	ERR1700889_1.fastq	1.0
qgram_hash	class	Purity	ERR1700889_1.fastq	1.0
qgram_hash	class	F1 score	ERR1700889_1.fastq	1.0
qgram_hash	class	Jaccard index	ERR1700889_1.fastq	1.0
qgram_hash	order	True positives	ERR1700889_1.fastq	3.0
qgram_hash	order	False negatives	ERR1700889_1.fastq	1.0
qgram_hash	order	False positives	ERR1700889_1.fastq	0.0
qgram_hash	order	Completeness	ERR1700889_1.fastq	0.75
qgram_hash	order	Purity	ERR1700889_1.fastq	1.0
qgram_hash	order	F1 score	ERR1700889_1.fastq	0.8571428571428571
qgram_hash	order	Jaccard index	ERR1700889_1.fastq	0.75
qgram_hash	family	True positives	ERR1700889_1.fastq	3.0
qgram_hash	family	False negatives	ERR1700889_1.fastq	1.0
qgram_hash	family	False positives	ERR1700889_1.fastq	0.0
qgram_hash	family	Completeness	ERR1700889_1.fastq	0.75
qgram_hash	family	Purity	ERR1700889_1.fastq	1.0
qgram_hash	family	F1 score	ERR1700889_1.fastq	0.8571428571428571
qgram_hash	family	Jaccard index	ERR1700889_1.fastq	0.75
qgram_hash	genus	True positives	ERR1700889_1.fastq	3.0
qgram_hash	genus	False negatives	ERR1700889_1.fastq	0.0
qgram_hash	genus	False positives	ERR1700889_1.fastq	0.0
qgram_hash	genus	Completeness	ERR1700889_1.fastq	1.0
qgram_hash	genus	Purity	ERR1700889_1.fastq	1.0
qgram_hash	genus	F1 score	ERR1700889_1.fastq	1.0
qgram_hash	genus	Jaccard index	ERR1700889_1.fastq	1.0
qgram_hash	species	True positives	ERR1700889_1.fastq	4.0
qgram_hash	species	False negatives	ERR1700889_1.fastq	1.0
qgram_hash	species	False positives	ERR1700889_1.fastq	0.0
qgram_hash	species	Completeness	ERR1700889_1.fastq	0.8
qgram_hash	species	Purity	ERR1700889_1.fastq	1.0
qgram_hash	species	F1 score	ERR1700889_1.fastq	0.888888888888889
qgram_hash	species	Jaccard index	ERR1700889_1.fastq	0.8
qgram_hash	strain	True positives	ERR1700889_1.fastq	4.0
qgram_hash	strain	False negatives	ERR1700889_1.fastq	1.0
qgram_hash	strain	False positives	ERR1700889_1.fastq	0.0
qgram_hash	strain	Completeness	ERR1700889_1.fastq	0.8
qgram_hash	strain	Purity	ERR1700889_1.fastq	1.0
qgram_hash	strain	F1 score	ERR1700889_1.fastq	0.888888888888889
qgram_hash	strain	Jaccard index	ERR1700889_1.fastq	0.8
qgram_hash	superkingdom	L1 norm error	ERR1700889_1.fastq	0.41181339999999994
qgram_hash	phylum	L1 norm error	ERR1700889_1.fastq	0.3237299
qgram_hash	class	L1 norm error	ERR1700889_1.fastq	0.3237299
qgram_hash	order	L1 norm error	ERR1700889_1.fastq	0.346078
qgram_hash	family	L1 norm error	ERR1700889_1.fastq	0.34607800000000005
qgram_hash	genus	L1 norm error	ERR1700889_1.fastq	0.3237299
qgram_hash	species	L1 norm error	ERR1700889_1.fastq	0.5555611
qgram_hash	strain	L1 norm error	ERR1700889_1.fastq	0.5555611
qgram_hash	na	Weighted UniFrac error	ERR1700889_1.fastq	0.04160357635714285
qgram_hash	na	Unweighted UniFrac error	ERR1700889_1.fastq	0.24398845105036443
qgram_hash	na	Weighted UniFrac (CAMI)	ERR1700889_1.fastq	4.246892052722587
qgram_hash	na	Unweighted UniFrac (CAMI)	ERR1700889_1.fastq	8.999999899973593
qgram_hash	superkingdom	Sum of abundances	ERR1700889_1.fastq	0.9621928
qgram_hash	phylum	Sum of abundances	ERR1700889_1.fastq	0.6912788000000001
qgram_hash	class	Sum of abundances	ERR1700889_1.fastq	0.6912788000000001
qgram_hash	order	Sum of abundances	ERR1700889_1.fastq	0.6912788000000001
qgram_hash	family	Sum of abundances	ERR1700889_1.fastq	0.6912788000000001
qgram_hash	genus	Sum of abundances	ERR1700889_1.fastq	0.6912788000000001
qgram_hash	species	Sum of abundances	ERR1700889_1.fastq	0.9621928000000001
qgram_hash	strain	Sum of abundances	ERR1700889_1.fastq	0.9621928000000001
qgram_hash	superkingdom	Taxon counts	ERR1700889_1.fastq	2.0
qgram_hash	phylum	Taxon counts	ERR1700889_1.fastq	3.0
qgram_hash	class	Taxon counts	ERR1700889_1.fastq	3.0
qgram_hash	order	Taxon counts	ERR1700889_1.fastq	3.0
qgram_hash	family	Taxon counts	ERR1700889_1.fastq	3.0
qgram_hash	genus	Taxon counts	ERR1700889_1.fastq	3.0
qgram_hash	species	Taxon counts	ERR1700889_1.fastq	4.0
qgram_hash	strain	Taxon counts	ERR1700889_1.fastq	4.0
shd	superkingdom	Bray-Curtis distance	ERR1700889_1.fastq	0.027231718605090976
shd	phylum	Bray-Curtis distance	ERR1700889_1.fastq	0.373321612332246
shd	class	Bray-Curtis distance	ERR1700889_1.fastq	0.373321612332246
shd	order	Bray-Curtis distance	ERR1700889_1.fastq	0.36942835751604436
shd	family	Bray-Curtis distance	ERR1700889_1.fastq	0.36942835751604436
shd	genus	Bray-Curtis distance	ERR1700889_1.fastq	0.37332161233224587
shd	species	Bray-Curtis distance	ERR1700889_1.fastq	0.360752153259469
shd	strain	Bray-Curtis distance	ERR1700889_1.fastq	0.360752153259469
shd	superkingdom	Shannon diversity	ERR1700889_1.fastq	0.21760682811865245
shd	superkingdom	Shannon equitability	ERR1700889_1.fastq	0.31394029179035693
shd	phylum	Shannon diversity	ERR1700889_1.fastq	1.048060024866715
shd	phylum	Shannon equitability	ERR1700889_1.fastq	0.9539853464931825
shd	class	Shannon diversity	ERR1700889_1.fastq	1.048060024866715
shd	class	Shannon equitability	ERR1700889_1.fastq	0.9539853464931825
shd	order	Shannon diversity	ERR1700889_1.fastq	1.1128873946579618
shd	order	Shannon equitability	ERR1700889_1.fastq	0.8027785626704401
shd	family	Shannon diversity	ERR1700889_1.fastq	1.1128873946579618
shd	family	Shannon equitability	ERR1700889_1.fastq	0.8027785626704401
shd	genus	Shannon diversity	ERR1700889_1.fastq	1.048060024866715
shd	genus	Shannon equitability	ERR1700889_1.fastq	0.9539853464931825
shd	species	Shannon diversity	ERR1700889_1.fastq	1.2437486067096932
shd	species	Shannon equitability	ERR1700889_1.fastq	0.7727844591585756
shd	strain	Shannon diversity	ERR1700889_1.fastq	1.2437486067096932
shd	strain	Shannon equitability	ERR1700889_1.fastq	0.7727844591585756
shd	superkingdom	True positives	ERR1700889_1.fastq	2.0
shd	superkingdom	False negatives	ERR1700889_1.fastq	0.0
shd	superkingdom	False positives	ERR1700889_1.fastq	0.0
shd	superkingdom	Completeness	ERR1700889_1.fastq	1.0
shd	superkingdom	Purity	ERR1700889_1.fastq	1.0
shd	superkingdom	F1 score	ERR1700889_1.fastq	1.0
shd	superkingdom	Jaccard index	ERR1700889_1.fastq	1.0
shd	phylum	True positives	ERR1700889_1.fastq	3.0
shd	phylum	False negatives	ERR1700889_1.fastq	0.0
shd	phylum	False positives	ERR1700889_1.fastq	0.0
shd	phylum	Completeness	ERR1700889_1.fastq	1.0
shd	phylum	Purity	ERR1700889_1.fastq	1.0
shd	phylum	F1 score	ERR1700889_1.fastq	1.0
shd	phylum	Jaccard index	ERR1700889_1.fastq	1.0
shd	class	True positives	ERR1700889_1.fastq	3.0
shd	class	False negatives	ERR1700889_1.fastq	0.0
shd	class	False positives	ERR1700889_1.fastq	0.0
shd	class	Completeness	ERR1700889_1.fastq	1.0
shd	class	Purity	ERR1700889_1.fastq	1.0
shd	class	F1 score	ERR1700889_1.fastq	1.0
shd	class	Jaccard index	ERR1700889_1.fastq	1.0
shd	order	True positives	ERR1700889_1.fastq	4.0
shd	order	False negatives	ERR1700889_1.fastq	0.0
shd	order	False positives	ERR1700889_1.fastq	0.0
shd	order	Completeness	ERR1700889_1.fastq	1.0
shd	order	Purity	ERR1700889_1.fastq	1.0
shd	order	F1 score	ERR1700889_1.fastq	1.0
shd	order	Jaccard index	ERR1700889_1.fastq	1.0
shd	family	True positives	ERR1700889_1.fastq	4.0
shd	family	False negatives	ERR1700889_1.fastq	0.0
shd	family	False positives	ERR1700889_1.fastq	0.0
shd	family	Completeness	ERR1700889_1.fastq	1.0
shd	family	Purity	ERR1700889_1.fastq	1.0
shd	family	F1 score	ERR1700889_1.fastq	1.0
shd	family	Jaccard index	ERR1700889_1.fastq	1.0
shd	genus	True positives	ERR1700889_1.fastq	3.0
shd	genus	False negatives	ERR1700889_1.fastq	0.0
shd	genus	False positives	ERR1700889_1.fastq	0.0
shd	genus	Completeness	ERR1700889_1.fastq	1.0
shd	genus	Purity	ERR1700889_1.fastq	1.0
shd	genus	F1 score	ERR1700889_1.fastq	1.0
shd	genus	Jaccard index	ERR1700889_1.fastq	1.0
shd	species	True positives	ERR1700889_1.fastq	5.0
shd	species	False negatives	ERR1700889_1.fastq	0.0
shd	species	False positives	ERR1700889_1.fastq	0.0
shd	species	Completeness	ERR1700889_1.fastq	1.0
shd	species	Purity	ERR1700889_1.fastq	1.0
shd	species	F1 score	ERR1700889_1.fastq	1.0
shd	species	Jaccard index	ERR1700889_1.fastq	1.0
shd	strain	True positives	ERR1700889_1.fastq	5.0
shd	strain	False negatives	ERR1700889_1.fastq	0.0
shd	strain	False positives	ERR1700889_1.fastq	0.0
shd	strain	Completeness	ERR1700889_1.fastq	1.0
shd	strain	Purity	ERR1700889_1.fastq	1.0
shd	strain	F1 score	ERR1700889_1.fastq	1.0
shd	strain	Jaccard index	ERR1700889_1.fastq	1.0
shd	superkingdom	L1 norm error	ERR1700889_1.fastq	0.05444770000000007
shd	phylum	L1 norm error	ERR1700889_1.fastq	0.6940471000000001
shd	class	L1 norm error	ERR1700889_1.fastq	0.6940471000000001
shd	order	L1 norm error	ERR1700889_1.fastq	0.7008193
shd	family	L1 norm error	ERR1700889_1.fastq	0.7008193
shd	genus	L1 norm error	ERR1700889_1.fastq	0.6940470999999999
shd	species	L1 norm error	ERR1700889_1.fastq	0.7212959000000001
shd	strain	L1 norm error	ERR1700889_1.fastq	0.7212959000000001
shd	na	Weighted UniFrac error	ERR1700889_1.fastq	0.05028270975714286
shd	na	Unweighted UniFrac error	ERR1700889_1.fastq	0.0897723637434075
shd	na	Weighted UniFrac (CAMI)	ERR1700889_1.fastq	5.10487658432265
shd	na	Unweighted UniFrac (CAMI)	ERR1700889_1.fastq	1.000000000004993
shd	superkingdom	Sum of abundances	ERR1700889_1.fastq	0.9996861
shd	phylum	Sum of abundances	ERR1700889_1.fastq	0.943156
shd	class	Sum of abundances	ERR1700889_1.fastq	0.943156
shd	order	Sum of abundances	ERR1700889_1.fastq	0.9587319000000001
shd	family	Sum of abundances	ERR1700889_1.fastq	0.9587319000000001
shd	genus	Sum of abundances	ERR1700889_1.fastq	0.943156
shd	species	Sum of abundances	ERR1700889_1.fastq	0.9996862000000002
shd	strain	Sum of abundances	ERR1700889_1.fastq	0.9996862000000002
shd	superkingdom	Taxon counts	ERR1700889_1.fastq	2.0
shd	phylum	Taxon counts	ERR1700889_1.fastq	3.0
shd	class	Taxon counts	ERR1700889_1.fastq	3.0
shd	order	Taxon counts	ERR1700889_1.fastq	4.0
shd	family	Taxon counts	ERR1700889_1.fastq	4.0
shd	genus	Taxon counts	ERR1700889_1.fastq	3.0
shd	species	Taxon counts	ERR1700889_1.fastq	5.0
shd	strain	Taxon counts	ERR1700889_1.fastq	5.0
shouji	superkingdom	Bray-Curtis distance	ERR1700889_1.fastq	0.030315497557391196
shouji	phylum	Bray-Curtis distance	ERR1700889_1.fastq	0.4108203299483309
shouji	class	Bray-Curtis distance	ERR1700889_1.fastq	0.4108203299483308
shouji	order	Bray-Curtis distance	ERR1700889_1.fastq	0.4071621373740908
shouji	family	Bray-Curtis distance	ERR1700889_1.fastq	0.4071621373740908
shouji	genus	Bray-Curtis distance	ERR1700889_1.fastq	0.4108203299483309
shouji	species	Bray-Curtis distance	ERR1700889_1.fastq	0.3977956402948135
shouji	strain	Bray-Curtis distance	ERR1700889_1.fastq	0.3977956402948135
shouji	superkingdom	Shannon diversity	ERR1700889_1.fastq	0.20883837928278748
shouji	superkingdom	Shannon equitability	ERR1700889_1.fastq	0.30129009413856594
shouji	phylum	Shannon diversity	ERR1700889_1.fastq	1.0247015840513554
shouji	phylum	Shannon equitability	ERR1700889_1.fastq	0.9327235773902008
shouji	class	Shannon diversity	ERR1700889_1.fastq	1.0247015840513554
shouji	class	Shannon equitability	ERR1700889_1.fastq	0.9327235773902008
shouji	order	Shannon diversity	ERR1700889_1.fastq	1.0852991158087715
shouji	order	Shannon equitability	ERR1700889_1.fastq	0.7828778261292457
shouji	family	Shannon diversity	ERR1700889_1.fastq	1.0852991158087715
shouji	family	Shannon equitability	ERR1700889_1.fastq	0.7828778261292457
shouji	genus	Shannon diversity	ERR1700889_1.fastq	1.0247015840513554
shouji	genus	Shannon equitability	ERR1700889_1.fastq	0.9327235773902008
shouji	species	Shannon diversity	ERR1700889_1.fastq	1.2122477064740032
shouji	species	Shannon equitability	ERR1700889_1.fastq	0.7532118493720643
shouji	strain	Shannon diversity	ERR1700889_1.fastq	1.2122477064740032
shouji	strain	Shannon equitability	ERR1700889_1.fastq	0.7532118493720643
shouji	superkingdom	True positives	ERR1700889_1.fastq	2.0
shouji	superkingdom	False negatives	ERR1700889_1.fastq	0.0
shouji	superkingdom	False positives	ERR1700889_1.fastq	0.0
shouji	superkingdom	Completeness	ERR1700889_1.fastq	1.0
shouji	superkingdom	Purity	ERR1700889_1.fastq	1.0
shouji	superkingdom	F1 score	ERR1700889_1.fastq	1.0
shouji	superkingdom	Jaccard index	ERR1700889_1.fastq	1.0
shouji	phylum	True positives	ERR1700889_1.fastq	3.0
shouji	phylum	False negatives	ERR1700889_1.fastq	0.0
shouji	phylum	False positives	ERR1700889_1.fastq	0.0
shouji	phylum	Completeness	ERR1700889_1.fastq	1.0
shouji	phylum	Purity	ERR1700889_1.fastq	1.0
shouji	phylum	F1 score	ERR1700889_1.fastq	1.0
shouji	phylum	Jaccard index	ERR1700889_1.fastq	1.0
shouji	class	True positives	ERR1700889_1.fastq	3.0
shouji	class	False negatives	ERR1700889_1.fastq	0.0
shouji	class	False positives	ERR1700889_1.fastq	0.0
shouji	class	Completeness	ERR1700889_1.fastq	1.0
shouji	class	Purity	ERR1700889_1.fastq	1.0
shouji	class	F1 score	ERR1700889_1.fastq	1.0
shouji	class	Jaccard index	ERR1700889_1.fastq	1.0
shouji	order	True positives	ERR1700889_1.fastq	4.0
shouji	order	False negatives	ERR1700889_1.fastq	0.0
shouji	order	False positives	ERR1700889_1.fastq	0.0
shouji	order	Completeness	ERR1700889_1.fastq	1.0
shouji	order	Purity	ERR1700889_1.fastq	1.0
shouji	order	F1 score	ERR1700889_1.fastq	1.0
shouji	order	Jaccard index	ERR1700889_1.fastq	1.0
shouji	family	True positives	ERR1700889_1.fastq	4.0
shouji	family	False negatives	ERR1700889_1.fastq	0.0
shouji	family	False positives	ERR1700889_1.fastq	0.0
shouji	family	Completeness	ERR1700889_1.fastq	1.0
shouji	family	Purity	ERR1700889_1.fastq	1.0
shouji	family	F1 score	ERR1700889_1.fastq	1.0
shouji	family	Jaccard index	ERR1700889_1.fastq	1.0
